"plot","plot_yr","yr","repeat_plot","grid_plot","date_samp","jul_day","easting","northing","coord_comments","grassht","forbht","woodyht","woodypct","basal_area","density","dens_c1","dens_c2","dens_c3","dens_c4","avgdens","stddens","waterpct","rockpct","barepct","slope","aspect","TEC","PH","ORG","S","BCA","BMG","BK","BNA","BH","rain6","rain7","rain8","rain9","rain10","rain11","rain12","rain1","rain2","rain3","rain4","rain5","temp6","temp7","temp8","temp9","temp10","temp11","temp12","temp1","temp2","temp3","temp4","temp5","OrBis","bison","YrsOB","BP5Yrs","YrsSLB","burn","date_of_burn","jul_day_burn","logP","logCA","logMG","logK","logNA.","logB","logFE","logMN","logCU","logZN","logAL","eastness","northness"
317,317.2004,2004,1,1,2004-06-12,164,733000,4079000,"",0.7,0.7,0.3,0.5,0,0,NA,NA,NA,NA,0,NA,0,0.5,10,5,125,20.33,6.7,4.83,"26",83.47,14.35,1.46,0.73,0,204,20,240,67,71,45,62,60,47,158,96,47,21.9,26.9,26.6,18.9,15.4,8.6,3.8,1,2.6,11,14.9,20.4,0,1,2.484931507,2,0.260273973,1,2004-03-09,69,0.778151250383644,3.53071183798166,2.54406804435028,2.06445798922692,1.53147891704226,0.315970345456918,2.24551266781415,1.5910646070265,0.257678574869184,0.33645973384853,2.69897000433602,-0.616040459188656,0.787714512144234
319,319.2004,2004,1,1,2004-06-12,164,734000,4079000,"",0.5,0.6,0,0,0,0,NA,NA,NA,NA,0,NA,0,0,5,1,160,23.91,6.3,6.42,"27",77.85,12.09,2.57,0.45,7.01,204,20,240,67,71,45,62,60,47,158,96,47,21.9,26.9,26.6,18.9,15.4,8.6,3.8,1,2.6,11,14.9,20.4,0,0,0,1,2.21369863,0,NA,NA,0.954242509439325,3.57089303621839,2.54032947479087,2.38021124171161,1.39794000867204,0.269512944217916,2.00860017176192,1.65321251377534,0.346352974450639,0.437750562820388,2.69897000433602,0.219425258379005,-0.975629312795237
331,331.2004,2004,1,1,2004-06-20,172,738000,4069000,"",0.5,0.4,0.8,3,0,0,NA,NA,NA,NA,0,NA,0,0.5,10,2,300,5.33,5.6,1.99,"22",75.98,15.79,6.11,2.2,0,204,20,240,67,71,45,62,60,47,158,96,47,21.9,26.9,26.6,18.9,15.4,8.6,3.8,1,2.6,11,14.9,20.4,0,0,0,0,9.216438356,0,NA,NA,1.27875360095283,2.90848501887865,2.00432137378264,2.10380372095596,1.43136376415899,0.20682587603185,2.36735592102602,1.38021124171161,-0.0555173278498314,0.671172842715083,2.73479982958885,-0.999755839901149,-0.0220966192786839
343,343.2004,2004,1,1,2004-06-20,172,734000,4083000,"",0.8,0.4,0.5,3,0,0,NA,NA,NA,NA,0,NA,0,0,10,2,43,16.09,6,4.02,"23",59.45,19.58,2.07,0.95,17.99,204,20,240,67,71,45,62,60,47,158,96,47,21.9,26.9,26.6,18.9,15.4,8.6,3.8,1,2.6,11,14.9,20.4,0,0,0,0,6.254794521,0,NA,NA,0.778151250383644,3.2817149700273,2.57749179983723,2.11394335230684,1.54406804435028,0.230448921378274,2.31175386105575,1.49136169383427,0.262451089730429,0.374748346010104,2.81157500587059,-0.831774742628598,0.555113301520626
346,346.2004,2004,1,1,2004-06-21,173,734000,4074000,"",0.5,0.4,0.4,0.5,0,0,NA,NA,NA,NA,0,NA,0,0,3,5,310,18.93,6.1,5.93,"25",74.93,19.11,2.68,0.85,2.42,204,20,240,67,71,45,62,60,47,158,96,47,21.9,26.9,26.6,18.9,15.4,8.6,3.8,1,2.6,11,14.9,20.4,0,0,0.016438356,4,1.24109589,0,NA,NA,0.845098040014257,3.45285933579585,2.63748972951251,2.29666519026153,1.56820172406699,0.28330122870355,2.18752072083646,0.954242509439325,0.271841606536499,0.313867220369153,2.75127910398334,0.85088768865586,-0.525347638515573
350,350.2004,2004,1,1,2004-06-14,166,733000,4081000,"",0.6,0.6,0.4,0.5,0,0,NA,NA,NA,NA,0,NA,0,0,25,2,190,22.99,6,4.71,"25",57.02,16.31,1.29,2.17,23.18,204,20,240,67,71,45,62,60,47,158,96,47,21.9,26.9,26.6,18.9,15.4,8.6,3.8,1,2.6,11,14.9,20.4,0,1,2.490410959,2,0.265753425,1,2004-03-09,69,0.845098040014257,3.41863268735407,2.65321251377534,2.06445798922692,2.06069784035361,0.227886704613674,2.31806333496276,1.41497334797082,0.359835482339888,0.453318340047038,2.77378644498119,0.9977992786806,0.0663068583517113
205,205.2005,2005,1,1,2005-06-07,158,727000,4080000,"",1,0.7,0.4,1,0,0,NA,NA,NA,NA,0,NA,0,0,5,3,298,28.83,6.8,6.75,"26",78.67,17.31,1.73,0.69,1.59,132,106,59,13,138,116,19,94,38,40,34,82,22.2,24.6,25.1,22.2,16.3,9.2,3.7,1.2,6.1,9,15,19.2,1,1,11.64383562,0,7.361643836,0,NA,NA,1.07918124604762,3.65667304588485,2.77742682238931,2.28780172993023,1.66275783168157,0.305351369446624,2.05307844348342,1.60205999132796,0.472756449317212,0.462397997898956,2.79098847508882,0.436137629146049,-0.899879974464853
206,206.2005,2005,1,1,2005-06-22,173,730000,4076000,"",0.5,0.7,0.5,0.5,0,0,NA,NA,NA,NA,0,NA,0,0.5,10,1,296,21.84,6.7,4.99,"23",73.49,16.6,1.64,0.6,7.67,132,106,59,13,138,116,19,94,38,40,34,82,22.2,24.6,25.1,22.2,16.3,9.2,3.7,1.2,6.1,9,15,19.2,1,1,9.093150685,2,2.252054795,0,NA,NA,1.04139268515823,3.50650503240487,2.63848925695464,2.14612803567824,1.47712125471966,0.247973266361807,2.12057393120585,1.72427586960079,0.252853030979893,0.564666064252089,2.73559889969818,0.636761250564552,0.771061028570027
208,208.2005,2005,1,1,2005-06-22,173,728000,4078000,"",0.5,0.5,0.4,0.5,0,0,NA,NA,NA,NA,0,NA,0,0.5,25,5,209,30.02,7.2,6.41,"31",77,16.66,1.68,4.66,0,132,106,59,13,138,116,19,94,38,40,34,82,22.2,24.6,25.1,22.2,16.3,9.2,3.7,1.2,6.1,9,15,19.2,1,1,11.68493151,2,0.534246575,1,2004-12-09,344,1,3.66492389343808,2.77815125038364,2.29446622616159,2.50785587169583,0.416640507338281,1.98227123303957,1.84509804001426,0.423245873936808,0.342422680822206,2.70586371228392,0.996466641766108,-0.0839894746225687
220,220.2005,2005,1,1,2005-06-07,158,728000,4080000,"",1,0.8,0.2,0.5,0,0,NA,NA,NA,NA,0,NA,0,0,10,4,110,21.79,7,6.05,"26",80.73,17.02,1.62,0.62,0,132,106,59,13,138,116,19,94,38,40,34,82,22.2,24.6,25.1,22.2,16.3,9.2,3.7,1.2,6.1,9,15,19.2,1,1,11.64383562,2,1.238356164,0,NA,NA,1.07918124604762,3.54629583512144,2.64836001098093,2.13987908640124,1.49136169383427,0.292256071356476,2.17897694729317,1.67209785793572,0.416640507338281,0.445604203273598,2.68484536164441,-0.044242678085071,-0.999020813314648
222,222.2005,2005,1,1,2005-06-23,174,729000,4077000,"",0.8,0.7,0.4,1,0,0,NA,NA,NA,NA,0,NA,0,0.5,10,2,46,21.43,6.2,4.95,"23",62.67,14.93,2.66,0.57,19.19,132,106,59,13,138,116,19,94,38,40,34,82,22.2,24.6,25.1,22.2,16.3,9.2,3.7,1.2,6.1,9,15,19.2,1,1,9.095890411,0,5.569863014,0,NA,NA,1,3.4291060083327,2.58433122436753,2.34635297445064,1.44715803134222,0.227886704613674,2.12385164096709,1.65321251377534,0.357934847000454,0.481442628502305,2.78604121024255,0.901788347648809,-0.432177944884778
226,226.2005,2005,1,1,2005-06-22,173,729000,4078000,"",0.6,1.1,0.6,4,0,0,NA,NA,NA,NA,0,NA,0,0,2,4,222,22.35,6,5.54,"24",56,17.93,1.5,0.7,23.85,132,106,59,13,138,116,19,94,38,40,34,82,22.2,24.6,25.1,22.2,16.3,9.2,3.7,1.2,6.1,9,15,19.2,1,1,9.320547945,0,5.567123288,0,NA,NA,1,3.39846084960822,2.68214507637383,2.11727129565576,1.55630250076729,0.235528446907549,2.3384564936046,1.43136376415899,0.322219294733919,0.618048096712093,2.8109042806687,0.868950838216349,-0.494898414589402
238,238.2005,2005,1,1,2005-06-21,172,732000,4075000,"",0.6,0.5,0.1,1,0,0,NA,NA,NA,NA,0,NA,0,5,20,5,35,16.26,6.2,3.63,"21",67.13,12.71,1.78,0.56,17.8,132,106,59,13,138,116,19,94,38,40,34,82,22.2,24.6,25.1,22.2,16.3,9.2,3.7,1.2,6.1,9,15,19.2,0,1,6.339726027,2,0.517808219,1,2004-12-14,349,1,3.33905373570914,2.39445168082622,2.05307844348342,1.32221929473392,0.264817823009536,2.21218760440396,1.30102999566398,0.267171728403014,0.45484486000851,2.76937732607614,-0.428182669496151,-0.903692205091507
244,244.2005,2005,1,1,2005-06-22,173,731000,4074000,"",0.5,0.5,0.2,0.5,0,0,NA,NA,NA,NA,0,NA,0,0.5,30,1,270,17.38,6.2,3.88,"28",65.94,20.62,2.71,1.1,9.64,132,106,59,13,138,116,19,94,38,40,34,82,22.2,24.6,25.1,22.2,16.3,9.2,3.7,1.2,6.1,9,15,19.2,0,1,6.342465753,2,0.534246575,1,2004-12-09,344,1,3.36021461329535,2.63346845557959,2.26481782300954,1.64345267648619,0.232996110392154,2.14921911265538,1.27875360095283,0.173186268412274,0.421603926869831,2.81690383937566,-0.176045946471211,0.984381950632505
254,254.2005,2005,1,1,2005-06-21,172,734000,4071000,"",0.5,0.7,0.4,0.5,0,0,NA,NA,NA,NA,0,NA,0,0,5,5,122,25.5,6.9,5.43,"29",85.27,12.19,1.83,0.7,0,132,106,59,13,138,116,19,94,38,40,34,82,22.2,24.6,25.1,22.2,16.3,9.2,3.7,1.2,6.1,9,15,19.2,0,0,0,2,0.780821918,1,2004-09-09,253,1,3.63838940766534,2.57170883180869,2.26007138798507,1.61278385671974,0.354108439147401,2.31386722036915,1.72427586960079,0.462397997898956,0.472756449317212,2.64345267648619,0.498713153896394,-0.86676709105198
259,259.2005,2005,1,1,2005-06-08,159,734000,4073000,"",0.7,0.5,0,0,0,0,NA,NA,NA,NA,0,NA,0,0.5,4,2,28,28.47,6.1,6.4,"25",77.19,9.86,2.33,0.44,10.17,132,106,59,13,138,116,19,94,38,40,34,82,22.2,24.6,25.1,22.2,16.3,9.2,3.7,1.2,6.1,9,15,19.2,0,1,0.980821918,2,2.205479452,0,NA,NA,1,3.64295887940979,2.52762990087134,2.41329976408125,1.46239799789896,0.276461804173244,1.91381385238372,1.90848501887865,0.264817823009536,0.359835482339888,2.83442070368153,0.270905788307869,-0.962605866313567
303,303.2005,2005,1,1,2005-06-16,167,731000,4082000,"",0.5,0.5,0.2,0.5,0,0,NA,NA,NA,NA,0,NA,0,0,15,4,44,18.3,6,4.34,"21",55.22,12.34,2.75,0.57,29.13,132,106,59,13,138,116,19,94,38,40,34,82,22.2,24.6,25.1,22.2,16.3,9.2,3.7,1.2,6.1,9,15,19.2,0,0,0,3,0.205479452,1,2005-04-02,92,1,3.3055663135153,2.43296929087441,2.29225607135648,1.38021124171161,0.264817823009536,2.06069784035361,1.54406804435028,0.235528446907549,0.637489729512511,2.81690383937566,0.0177019251054136,0.999843308647691
307,307.2005,2005,1,1,2005-06-15,166,731000,4079000,"",0.5,0.6,0,0,0,0,NA,NA,NA,NA,0,NA,0,0,10,3,270,16.42,6,3.98,"22",59.81,19.64,2,0.95,17.62,132,106,59,13,138,116,19,94,38,40,34,82,22.2,24.6,25.1,22.2,16.3,9.2,3.7,1.2,6.1,9,15,19.2,0,1,3.493150685,2,0.78630137,1,2004-09-01,245,0.954242509439325,3.29314148345093,2.58771096501891,2.10720996964787,1.55630250076729,0.232996110392154,2.38381536598043,1.47712125471966,0.225309281725863,0.363611979892144,2.79098847508882,-0.176045946471211,0.984381950632505
308,308.2005,2005,1,1,2005-06-14,165,730000,4086000,"",0.7,0.5,0.5,0.5,0,0,NA,NA,NA,NA,0,NA,0,0,10,7,126,31.88,6.4,8.65,"29",73.93,13.51,3.14,0.34,9.08,132,106,59,13,138,116,19,94,38,40,34,82,22.2,24.6,25.1,22.2,16.3,9.2,3.7,1.2,6.1,9,15,19.2,0,0,0,5,0.252054795,1,2005-03-14,73,1.11394335230684,3.67338957818831,2.71349054309394,2.59217675739587,1.39794000867204,0.311753861055754,2.06818586174616,1.70757017609794,0.489958479424835,0.698970004336019,2.73399928653839,0.329990825673782,0.943984139152314
309,309.2005,2005,1,1,2005-06-14,165,731000,4086000,"",0.4,0.7,0.3,0.5,0,0,NA,NA,NA,NA,0,NA,0,10,25,8,120,18.55,5.7,4.39,"25",44.31,17.03,1.48,1.88,35.3,132,106,59,13,138,116,19,94,38,40,34,82,22.2,24.6,25.1,22.2,16.3,9.2,3.7,1.2,6.1,9,15,19.2,0,0,0,5,0.252054795,1,2005-03-14,73,1,3.21590181320403,2.57863920996807,2.02938377768521,1.90308998699194,0.24551266781415,2.3654879848909,1.11394335230684,0.187520720836463,0.250420002308894,2.92890769024395,0.580611184212314,0.814180970526562
317,317.2005,2005,1,1,2005-06-23,174,733000,4079000,"",0.6,1,0.4,0.5,0,0,NA,NA,NA,NA,0,NA,0,0.5,5,5,125,21.76,6.6,5.01,"29",83.71,13.75,1.47,1.08,0,132,106,59,13,138,116,19,94,38,40,34,82,22.2,24.6,25.1,22.2,16.3,9.2,3.7,1.2,6.1,9,15,19.2,0,1,3.515068493,2,1.290410959,0,NA,NA,0.954242509439325,3.56145917124192,2.55509444857832,2.09691001300806,1.73239375982297,0.328379603438738,2.2148438480477,1.60205999132796,0.294466226161593,0.357934847000454,2.72181061521255,-0.616040459188656,0.787714512144234
319,319.2005,2005,1,1,2005-06-15,166,734000,4079000,"",0.5,0.8,0,0,0,0,NA,NA,NA,NA,0,NA,0,0,20,1,160,27.56,6.2,5.99,"25",79.15,11.73,2.73,0.32,6.08,132,106,59,13,138,116,19,94,38,40,34,82,22.2,24.6,25.1,22.2,16.3,9.2,3.7,1.2,6.1,9,15,19.2,0,0,0,2,0.202739726,1,2005-04-02,92,1.14612803567824,3.63978521298682,2.58883172559421,2.46686762035411,1.30102999566398,0.294466226161593,2.04921802267018,1.76342799356294,0.396199347095736,0.532754378992498,2.73399928653839,0.219425258379005,-0.975629312795237
331,331.2005,2005,1,1,2005-06-23,174,738000,4069000,"",0.4,0.4,0.5,2,0,0,NA,NA,NA,NA,0,NA,0,2,30,2,300,7.17,6,1.91,"20",60.18,10.81,4.36,1.33,23.38,132,106,59,13,138,116,19,94,38,40,34,82,22.2,24.6,25.1,22.2,16.3,9.2,3.7,1.2,6.1,9,15,19.2,0,0,0,1,0.224657534,1,2005-04-02,92,1.36172783601759,2.93601079571521,1.96848294855394,2.08635983067475,1.34242268082221,0.201397124320451,2.29666519026153,1.38021124171161,-0.0655015487564323,0.696356388733332,2.69372694892365,-0.999755839901149,-0.0220966192786839
343,343.2005,2005,1,1,2005-06-16,167,734000,4083000,"",0.5,0.4,0.6,1,0,0,NA,NA,NA,NA,0,NA,0,0,5,2,43,16.63,6,4.29,"23",60.43,18.84,2.48,0.86,17.4,132,106,59,13,138,116,19,94,38,40,34,82,22.2,24.6,25.1,22.2,16.3,9.2,3.7,1.2,6.1,9,15,19.2,0,0,0,0,7.243835616,0,NA,NA,1,3.30319605742049,2.57518784492766,2.20682587603185,1.51851393987789,0.222716471147583,2.34242268082221,1.61278385671974,0.269512944217916,0.501059262217751,2.78675142214556,-0.831774742628598,0.555113301520626
346,346.2005,2005,1,1,2005-06-08,159,734000,4074000,"",0.5,0.6,0.4,0.5,0,0,NA,NA,NA,NA,0,NA,0,1,30,5,310,23.1,6,5.48,"23",67.6,16.88,2.29,0.72,12.53,132,106,59,13,138,116,19,94,38,40,34,82,22.2,24.6,25.1,22.2,16.3,9.2,3.7,1.2,6.1,9,15,19.2,0,1,0.980821918,4,0.482191781,1,2004-12-14,349,0.954242509439325,3.4945719842302,2.67024585307412,2.31386722036915,1.57978359661681,0.27415784926368,2.17026171539496,1,0.285557309007774,0.346352974450639,2.76042248342321,0.85088768865586,-0.525347638515573
350,350.2005,2005,1,1,2005-06-15,166,733000,4081000,"",0.8,0.6,0.4,0.5,0,0,NA,NA,NA,NA,0,NA,0,0,10,2,190,20.78,6,5.03,"22",59.99,16.64,1.28,2.32,19.79,132,106,59,13,138,116,19,94,38,40,34,82,22.2,24.6,25.1,22.2,16.3,9.2,3.7,1.2,6.1,9,15,19.2,0,1,3.493150685,2,1.268493151,0,NA,NA,1,3.39672227850377,2.61804809671209,2.01703333929878,2.04532297878666,0.217483944213906,2.29003461136252,1.44715803134222,0.334453751150931,0.465382851448418,2.7481880270062,0.9977992786806,0.0663068583517113
205,205.2006,2006,1,1,2006-06-14,165,727000,4080000,"",0.6,1.2,0.5,0.5,0,0,NA,NA,NA,NA,0,NA,0,3,0,3,298,23.73,6.9,6.36,"25",80.62,16.75,1.93,0.7,0,194,95,95,38,61,1,6,23,0,85,159,32,24.4,25.6,25.9,23.4,15.4,10.3,1.3,6.8,3.1,10.3,17.9,20.3,1,1,12.6630137,0,8.380821918,0,NA,NA,1.23044892137827,3.58274496569128,2.67851837904011,2.25285303097989,1.57978359661681,0.294466226161593,1.94448267215017,1.49136169383427,0.383815365980431,0.404833716619938,2.73719264270474,0.436137629146049,-0.899879974464853
206,206.2006,2006,1,1,2006-06-14,165,730000,4076000,"",0.7,0.7,0.5,1,0,0,NA,NA,NA,NA,0,NA,0,5,0,1,296,17.1,6.7,5.63,"23",80.18,17.01,2.14,0.66,0,194,95,95,38,61,1,6,23,0,85,159,32,24.4,25.6,25.9,23.4,15.4,10.3,1.3,6.8,3.1,10.3,17.9,20.3,1,1,10.07123288,1,3.230136986,0,NA,NA,1.11394335230684,3.43806745045349,2.54282542695918,2.15533603746506,1.41497334797082,0.271841606536499,2.01703333929878,1.6232492903979,0.257678574869184,0.603144372620182,2.65321251377534,0.636761250564552,0.771061028570027
208,208.2006,2006,1,1,2006-06-04,155,728000,4078000,"",0.5,0.4,0.4,0.5,0,0,NA,NA,NA,NA,0,NA,0.5,10,0,5,209,25.64,7.2,6.9,"28",79.78,15.34,1.75,3.14,0,194,95,95,38,61,1,6,23,0,85,159,32,24.4,25.6,25.9,23.4,15.4,10.3,1.3,6.8,3.1,10.3,17.9,20.3,1,1,12.63561644,1,1.484931507,0,NA,NA,1,3.61182947949837,2.67394199863409,2.24303804868629,2.26717172840301,0.332438459915605,1.83250891270624,1.67209785793572,0.371067862271736,0.41161970596323,2.53655844257153,0.996466641766108,-0.0839894746225687
220,220.2006,2006,1,1,2006-06-14,165,728000,4080000,"",0.7,1,0.5,1,0,0,NA,NA,NA,NA,0,NA,0,5,0,4,110,18.7,7.1,6.13,"24",81.47,16.18,1.8,0.58,0,194,95,95,38,61,1,6,23,0,85,159,32,24.4,25.6,25.9,23.4,15.4,10.3,1.3,6.8,3.1,10.3,17.9,20.3,1,1,12.6630137,1,2.257534247,0,NA,NA,1,3.48387245422267,2.55990662503611,2.11727129565576,1.39794000867204,0.260071387985075,2.11727129565576,1.64345267648619,0.348304863048161,0.392696953259666,2.6222140229663,-0.044242678085071,-0.999020813314648
222,222.2006,2006,1,1,2006-06-04,155,729000,4077000,"",0.5,0.6,0.4,1,0,0,NA,NA,NA,NA,0,NA,0,4,0,2,46,15.66,6.1,5.77,"22",69.19,16.34,3.19,0.56,10.7,194,95,95,38,61,1,6,23,0,85,159,32,24.4,25.6,25.9,23.4,15.4,10.3,1.3,6.8,3.1,10.3,17.9,20.3,1,1,10.04383562,1,0.194520548,1,2006-03-25,84,1.17609125905568,3.33585891131982,2.48713837547719,2.29003461136252,1.30102999566398,0.252853030979893,2.00432137378264,1.60205999132796,0.399673721481038,0.530199698203082,2.66745295288995,0.901788347648809,-0.432177944884778
226,226.2006,2006,1,1,2006-06-04,155,729000,4078000,"",0.5,0.5,0.4,10,0,0,NA,NA,NA,NA,0,NA,0.5,30,0,4,222,16.26,6.1,5.77,"21",66.91,20.19,2.02,0.59,10.31,194,95,95,38,61,1,6,23,0,85,159,32,24.4,25.6,25.9,23.4,15.4,10.3,1.3,6.8,3.1,10.3,17.9,20.3,1,1,10.27123288,1,0.194520548,1,2006-03-25,84,1.17609125905568,3.33765889102614,2.59549622182557,2.10720996964787,1.34242268082221,0.212187604403958,2.23299611039215,1.36172783601759,0.428134794028789,0.649334858712142,2.70070371714502,0.868950838216349,-0.494898414589402
238,238.2006,2006,1,1,2006-06-13,164,732000,4075000,"",0.5,0.5,0.5,0,0,0,NA,NA,NA,NA,0,NA,1,30,0,5,35,11.14,6.3,4.01,"21",81.64,15.34,2.3,0.74,0,194,95,95,38,61,1,6,23,0,85,159,32,24.4,25.6,25.9,23.4,15.4,10.3,1.3,6.8,3.1,10.3,17.9,20.3,0,1,7.317808219,2,1.495890411,0,NA,NA,1.07918124604762,3.25983269906348,2.31175386105575,2,1.27875360095283,0.243038048686294,2.16136800223497,1.27875360095283,0.152288344383056,0.462397997898956,2.65030752313194,-0.428182669496151,-0.903692205091507
244,244.2006,2006,1,1,2006-06-13,164,731000,4074000,"",0.4,0.5,0.4,0.5,0,0,NA,NA,NA,NA,0,NA,0.5,10,0,1,270,13.08,6.1,3.97,"23",71.67,20.64,3.57,0.63,3.5,194,95,95,38,61,1,6,23,0,85,159,32,24.4,25.6,25.9,23.4,15.4,10.3,1.3,6.8,3.1,10.3,17.9,20.3,0,1,7.317808219,2,1.509589041,0,NA,NA,1,3.27300127206374,2.51054501020661,2.26007138798507,1.27875360095283,0.264817823009536,2.13987908640124,1.20411998265592,0.107209969647868,0.513217600067939,2.72754125702856,-0.176045946471211,0.984381950632505
254,254.2006,2006,1,1,2006-06-14,165,734000,4071000,"",0.4,0.8,0.6,1,0,0,NA,NA,NA,NA,0,NA,0,5,0,5,122,20.75,7.1,5.54,"27",84.07,13.01,2.24,0.67,0,194,95,95,38,61,1,6,23,0,85,159,32,24.4,25.6,25.9,23.4,15.4,10.3,1.3,6.8,3.1,10.3,17.9,20.3,0,0,0,2,1.761643836,0,NA,NA,1.17609125905568,3.54270096944811,2.51054501020661,2.25767857486918,1.50514997831991,0.332438459915605,2.25527250510331,1.69897000433602,0.404833716619938,0.534026106056135,2.53907609879278,0.498713153896394,-0.86676709105198
259,259.2006,2006,1,1,2006-06-08,159,734000,4073000,"",0.6,0.5,0,0,0,0,NA,NA,NA,NA,0,NA,0,2,0,2,28,19.8,6.2,6.75,"22",83.23,10.98,3.1,0.4,2.31,194,95,95,38,61,1,6,23,0,85,159,32,24.4,25.6,25.9,23.4,15.4,10.3,1.3,6.8,3.1,10.3,17.9,20.3,0,1,1.980821918,1,3.205479452,0,NA,NA,1,3.51798720302508,2.41664050733828,2.37839790094814,1.25527250510331,0.238046103128795,1.86923171973098,1.88081359228079,0.190331698170291,0.469822015978163,2.73559889969818,0.270905788307869,-0.962605866313567
303,303.2006,2006,1,1,2006-06-07,158,731000,4082000,"",0.4,0.5,0.4,1,0,0,NA,NA,NA,NA,0,NA,0,20,0,4,44,13.67,6.1,5.01,"21",69.09,14.69,3.47,0.51,12.26,194,95,95,38,61,1,6,23,0,85,159,32,24.4,25.6,25.9,23.4,15.4,10.3,1.3,6.8,3.1,10.3,17.9,20.3,0,0,0,4,0.153424658,1,2006-04-12,102,1.11394335230684,3.27623195792183,2.38201704257487,2.26717172840301,1.20411998265592,0.243038048686294,2.01283722470517,1.61278385671974,0.173186268412274,0.650307523131936,2.71096311899528,0.0177019251054136,0.999843308647691
307,307.2006,2006,1,1,2006-06-07,158,731000,4079000,"",0.5,0.5,0,0,0,0,NA,NA,NA,NA,0,NA,0.5,15,0,3,270,12.31,6.2,5.45,"25",70.59,21.53,3.33,0.81,3.72,194,95,95,38,61,1,6,23,0,85,159,32,24.4,25.6,25.9,23.4,15.4,10.3,1.3,6.8,3.1,10.3,17.9,20.3,0,1,4.471232877,1,1.764383562,0,NA,NA,1.11394335230684,3.24004977211265,2.50242711998443,2.20411998265592,1.36172783601759,0.247973266361807,2.34439227368511,1.50514997831991,0.403120521175818,0.658011396657112,2.64836001098093,-0.176045946471211,0.984381950632505
308,308.2006,2006,1,1,2006-06-07,158,730000,4086000,"",0.4,0.7,0.3,1,0,0,NA,NA,NA,NA,0,NA,0,25,0,7,126,24.18,6.4,8.4,"21",81.31,14.03,2.24,0.52,1.89,194,95,95,38,61,1,6,23,0,85,159,32,24.4,25.6,25.9,23.4,15.4,10.3,1.3,6.8,3.1,10.3,17.9,20.3,0,0,0,5,0.202739726,1,2006-03-25,84,1.14612803567824,3.5946135091601,2.60959440922522,2.32428245529769,1.46239799789896,0.315970345456918,2.03342375548695,1.60205999132796,0.563481085394411,0.65991620006985,2.69635638873333,0.329990825673782,0.943984139152314
309,309.2006,2006,1,1,2006-06-07,158,731000,4086000,"",0.3,0.4,0.4,1,0,0,NA,NA,NA,NA,0,NA,15,40,0,8,120,12.26,5.7,3.99,"26",54.32,18.01,2.36,1.7,23.61,194,95,95,38,61,1,6,23,0,85,159,32,24.4,25.6,25.9,23.4,15.4,10.3,1.3,6.8,3.1,10.3,17.9,20.3,0,0,0,5,0.202739726,1,2006-03-25,84,1.11394335230684,3.12450422483428,2.42324587393681,2.05307844348342,1.68124123737559,0.255272505103306,2.30319605742049,1.14612803567824,0.598790506763115,0.387389826338729,2.81624129999178,0.580611184212314,0.814180970526562
317,317.2006,2006,1,1,2006-06-03,154,733000,4079000,"",0.4,0.6,0.4,0.5,0,0,NA,NA,NA,NA,0,NA,0.5,5,0,5,125,17.92,6.5,5.09,"24",84.07,13.58,1.63,0.7,0,194,95,95,38,61,1,6,23,0,85,159,32,24.4,25.6,25.9,23.4,15.4,10.3,1.3,6.8,3.1,10.3,17.9,20.3,0,1,4.460273973,1,2.235616438,0,NA,NA,1,3.47899913167336,2.46538285144842,2.05690485133647,1.46239799789896,0.305351369446624,2.24303804868629,1.57978359661681,0.257678574869184,0.481442628502305,2.65321251377534,-0.616040459188656,0.787714512144234
319,319.2006,2006,1,1,2006-06-03,154,734000,4079000,"",0.6,0.5,0,0,0,0,NA,NA,NA,NA,0,NA,0,3,0,1,160,19.55,6.2,5.65,"20",82.51,12.06,2.52,0.58,2.34,194,95,95,38,61,1,6,23,0,85,159,32,24.4,25.6,25.9,23.4,15.4,10.3,1.3,6.8,3.1,10.3,17.9,20.3,0,0,0,2,1.169863014,0,NA,NA,1.11394335230684,3.50866436305294,2.45178643552429,2.28330122870355,1.41497334797082,0.257678574869184,2.00432137378264,1.70757017609794,0.290034611362518,0.544068044350276,2.64443858946784,0.219425258379005,-0.975629312795237
331,331.2006,2006,1,1,2006-06-08,159,738000,4069000,"",0.3,0.4,0.6,5,0,0,NA,NA,NA,NA,0,NA,0.5,15,0,2,300,6.31,6,2.07,"23",79.95,13.34,5.65,1.1,0,194,95,95,38,61,1,6,23,0,85,159,32,24.4,25.6,25.9,23.4,15.4,10.3,1.3,6.8,3.1,10.3,17.9,20.3,0,0,0,1,1.183561644,0,NA,NA,1.36172783601759,3.00389116623691,2.00432137378264,2.14301480025409,1.20411998265592,0.178976947293169,2.23044892137827,1.46239799789896,-0.173925197299174,0.737192642704737,2.66086547800387,-0.999755839901149,-0.0220966192786839
343,343.2006,2006,1,1,2006-06-13,164,734000,4083000,"",0.6,0.5,0.6,5,0,0,NA,NA,NA,NA,0,NA,0,5,0,2,43,11.7,6,4.27,"24",71.75,20.16,3.33,0.85,3.91,194,95,95,38,61,1,6,23,0,85,159,32,24.4,25.6,25.9,23.4,15.4,10.3,1.3,6.8,3.1,10.3,17.9,20.3,0,0,0,0,8.235616438,0,NA,NA,1.04139268515823,3.22505069613805,2.45178643552429,2.18184358794477,1.36172783601759,0.220108088040055,2.3096301674259,1.50514997831991,0.127104798364808,0.540329474790874,2.72263392253381,-0.831774742628598,0.555113301520626
